s_names,t_names,values
UserA,PV sys,0.0
UserA,National Grid EE,3.0
UserA,Storage EE,0.0
UserA,Gas Boiler,24.0
UserA,HP,0.0
UserA,AC,4.0
UserA,Storage HW,0.0
UserA,Radiators,15.0
UserA,Floor heating,0.0
UserA,Induction stove,0.0
UserA,Gas stove,4.0
UserA,Gas National Grid,1.0
UserB,PV sys,0.0
UserB,National Grid EE,3.0
UserB,Storage EE,0.0
UserB,Gas Boiler,24.0
UserB,HP,0.0
UserB,AC,4.0
UserB,Storage HW,0.0
UserB,Radiators,26.9999998784965
UserB,Floor heating,9.450271986589766e-08
UserB,Induction stove,1.3597671695589298e-08
UserB,Gas stove,3.9999999529480044
UserB,Gas National Grid,1.0
UserC,PV sys,4.942522015679519e-10
UserC,National Grid EE,3.0
UserC,Storage EE,0.0
UserC,Gas Boiler,23.999999904036407
UserC,HP,0.0
UserC,AC,4.0
UserC,Storage HW,-1.8076666666666673e-07
UserC,Radiators,38.99999999999999
UserC,Floor heating,0.0
UserC,Induction stove,0.0
UserC,Gas stove,4.0
UserC,Gas National Grid,2.0
UserD,PV sys,0.0
UserD,National Grid EE,4.0
UserD,Storage EE,0.0
UserD,Gas Boiler,24.0
UserD,HP,-5.819636526493154e-08
UserD,AC,4.000000033255065
UserD,Storage HW,0.0
UserD,Radiators,50.99999994945697
UserD,Floor heating,4.1623664080119796e-08
UserD,Induction stove,0.0
UserD,Gas stove,4.0
UserD,Gas National Grid,2.0
